3.412544243797181465e-01,-8.499133736400432682e-01,1.022895077675418651e+00,-2.051730085372123202e-01,8.605279523053565027e-01,-9.236747875833728472e-02
8.744684483111947459e-02,6.128608717796557581e-01,-6.928615298833997738e-01,6.993407139870592149e-01,-9.304869443048184863e-01,2.870680717988574049e-01
7.372333611808640219e-01,-7.855701257699163609e-01,-8.014717198089319483e-01,-4.666432101315671765e-01,-1.911335008423528659e-01,-9.869830801809105214e-01
